posted,item_id,recommend,user_id,sentiment_analysis
"Posted May 2, 2014.",233450,True,76561198078799606,1
Posted June 27.,214420,True,I_DID_911_JUST_SAYING,2
Posted June 26.,365670,True,I_DID_911_JUST_SAYING,1
Posted June 26.,440,True,I_DID_911_JUST_SAYING,2
Posted June 26.,4000,True,I_DID_911_JUST_SAYING,2
"Posted May 6, 2013.",221260,True,I_DID_911_JUST_SAYING,1
Posted March 24.,369070,False,750805,1
Posted May 6.,91310,False,750805,0
"Posted August 31, 2015.",218620,True,diabeticfuck,0
"Posted December 28, 2015.",419070,True,diabeticfuck,1
"Posted November 23, 2015.",333930,False,diabeticfuck,1
"Posted September 4, 2015.",287700,True,diabeticfuck,1
"Posted January 10, 2015.",302830,False,76561198054465623,1
"Posted January 4, 2014.",24240,True,76561198054465623,2
"Posted April 24, 2015.",39800,True,76561198054465623,1
"Posted February 21, 2014.",250600,True,76561198054465623,1
"Posted July 13, 2015.",105600,True,76561198054465623,2
"Posted April 3, 2014.",113020,True,76561198054465623,1
"Posted August 29, 2014.",440,True,aaropro,1
Posted June 8.,221100,True,aaropro,1
"Posted November 16, 2014.",238960,True,abiam,1
"Posted January 4, 2015.",310370,True,FrankoWalker,1
"Posted December 6, 2014.",260410,True,FrankoWalker,1
"Posted May 16, 2014.",236390,True,FrankoWalker,0
"Posted November 26, 2015.",221100,False,LightfootSword7,1
Posted March 6.,383870,True,LightfootSword7,2
"Posted June 12, 2015.",248820,True,SALTTHEW0UND,1
"Posted August 28, 2014.",730,True,SALTTHEW0UND,2
"Posted May 20, 2014.",550,True,SALTTHEW0UND,2
"Posted March 25, 2014.",204030,True,SALTTHEW0UND,2
"Posted December 2, 2013.",440,True,SALTTHEW0UND,2
"Posted November 15, 2015.",383080,True,SALTTHEW0UND,2
"Posted September 2, 2014.",304930,True,express157,2
"Posted February 5, 2015.",242760,True,76561198074644990,1
"Posted February 6, 2015.",207230,True,76561198074644990,2
"Posted December 24, 2013.",9180,False,76561198074644990,0
"Posted December 11, 2015.",730,True,76561198064304806,0
"Posted February 16, 2014.",10150,True,TomoeMamiewe,1
Posted June 24.,4000,True,TomoeMamiewe,1
"Posted January 17, 2015.",214950,True,76561198057086148,1
"Posted June 21, 2014.",218620,True,Acidius99,2
Posted June 3.,292030,True,Acidius99,2
Posted June 24.,261640,True,Acidius99,2
"Posted December 30, 2014.",220240,True,Acidius99,2
"Posted July 9, 2015.",271290,False,Acidius99,0
"Posted July 31, 2014.",313740,True,acorn13,1
"Posted July 12, 2012.",34330,True,acorn13,1
"Posted May 1, 2015.",271590,True,acorn13,2
Posted August 14.,570,True,adamcookie,2
"Posted February 2, 2015.",291550,True,AddzyTheBaddzy,2
"Posted December 16, 2013.",259080,True,AddzyTheBaddzy,2
"Posted January 5, 2014.",233250,True,mrfunkyjunkie,1
"Posted November 23, 2014.",256350,True,mrfunkyjunkie,2
"Posted March 11, 2015.",249380,True,mrfunkyjunkie,2
Posted August 28.,275850,False,mradobe7,0
Posted January 10.,337320,True,76561198167207237,1
"Posted December 25, 2015.",391540,True,76561198167207237,0
"Posted November 29, 2015.",265930,True,76561198167207237,1
"Posted November 6, 2015.",620,True,76561198167207237,2
"Posted February 27, 2015.",730,True,cancerkek,1
"Posted April 13, 2014.",10090,True,76561198073508075,2
Posted January 22.,251570,True,76561198073508075,1
"Posted June 7, 2014.",218680,True,76561198073508075,1
Posted April 12.,252490,False,76561198074323290,2
Posted August 21.,251060,False,76561198074323290,1
Posted July 28.,252490,False,76561198090899557,0
"Posted June 5, 2015.",22370,True,advenger95,2
"Posted September 2, 2015.",307690,True,advenger95,1
"Posted June 5, 2015.",72850,True,advenger95,2
"Posted January 15, 2015.",1250,True,EndAtHallow,1
"Posted January 12, 2014.",440,True,76561198063624801,0
"Posted May 3, 2014.",440,True,aeryal,2
"Posted December 13, 2013.",570,True,76561198070263209,1
"Posted September 6, 2015.",248610,True,76561198015968275,1
"Posted February 12, 2014.",208090,True,Agiegamma,2
"Posted April 28, 2014.",250340,True,76561198082614708,2
"Posted February 9, 2014.",244850,True,Agronoth,2
"Posted April 24, 2015.",221640,True,Agronoth,2
"Posted March 21, 2015.",104900,True,Agronoth,2
"Posted February 28, 2015.",105600,True,Agronoth,2
"Posted July 15, 2015.",9450,False,Agronoth,1
"Posted October 7, 2014.",262410,True,UnholyFallenAngel,2
"Posted December 22, 2015.",222940,True,UnholyFallenAngel,2
"Posted May 6, 2014.",221040,True,UnholyFallenAngel,1
"Posted February 22, 2014.",221100,True,76561198068565589,1
"Posted July 18, 2015.",286570,True,76561198068565589,1
"Posted October 24, 2014.",263440,False,76561198068565589,2
"Posted January 2, 2014.",4000,True,SlutOnTheSpit,2
"Posted June 7, 2014.",223710,True,WestyGaming,1
"Posted October 28, 2014.",317360,True,NaruseAiria,2
"Posted October 15, 2014.",108600,True,NaruseAiria,0
"Posted December 20, 2013.",259080,True,NaruseAiria,2
"Posted December 6, 2013.",208520,True,NaruseAiria,1
"Posted September 27, 2015.",239660,True,76561198067713802,1
"Posted March 28, 2015.",304930,True,76561198067713802,2
Posted July 8.,730,True,76561198187212131,2
Posted July 29.,495890,True,76561198044678148,1
Posted July 5.,472680,True,76561198044678148,1
"Posted April 25, 2014.",4000,True,Alex680,2
"Posted November 1, 2014.",295270,True,alansiulun,2
"Posted May 21, 2015.",265930,True,alansiulun,2
"Posted December 29, 2015.",283920,True,Albolah,1
"Posted October 18, 2015.",440,True,Albolah,2
"Posted December 30, 2015.",294650,True,Albolah,1
Posted January 9.,432020,False,76561198003056556,0
"Posted August 15, 2014.",233720,True,76561198003056556,1
Posted July 16.,319630,True,maxpaynepillkiller,0
"Posted December 30, 2015.",12120,True,maxpaynepillkiller,1
Posted July 24.,241930,True,maxpaynepillkiller,1
Posted May 30.,428690,True,maxpaynepillkiller,2
"Posted October 7, 2015.",55230,True,maxpaynepillkiller,2
Posted January 1.,243470,False,maxpaynepillkiller,0
"Posted June 5, 2015.",227860,False,AlexNoClutch,0
"Posted January 9, 2015.",218620,True,Alexwai04,1
"Posted February 1, 2014.",208090,True,76561198095481910,0
Posted May 12.,730,True,76561198164545985,2
"Posted March 2, 2015.",228280,True,AlkalineDeath,1
"Posted October 16, 2014.",240760,True,AlkalineDeath,1
"Posted January 26, 2015.",226700,True,76561198075935236,1
"Posted August 27, 2015.",250900,True,76561198075935236,2
"Posted November 9, 2015.",35450,True,mintifreshbadger,1
Posted July 7.,9900,True,AlpacaRevolution,2
"Posted October 2, 2014.",212680,True,AlpacaRevolution,2
"Posted September 13, 2015.",346110,False,AlpacaRevolution,1
Posted August 28.,236370,True,AlphaBryn444,1
Posted July 7.,381210,True,76561198071952798,1
Posted January 14.,265930,False,76561198071952798,1
Posted May 23.,218620,True,76561198071952798,1
"Posted November 29, 2013.",205100,True,76561198071952798,2
"Posted September 3, 2014.",570,True,76561198009001563,1
"Posted March 21, 2014.",271290,True,76561198016753953,2
"Posted January 27, 2014.",570,True,76561198016753953,1
"Posted February 3, 2015.",346010,True,smegmyfoodle,2
"Posted January 22, 2015.",239250,True,smegmyfoodle,0
"Posted June 1, 2015.",313120,True,76561198057869849,2
"Posted January 17, 2015.",211820,True,76561198058836921,2
"Posted August 8, 2014.",218620,True,lol_ursuchanoob,0
"Posted April 17, 2014.",12210,True,lol_ursuchanoob,0
"Posted March 12, 2014.",220240,True,lol_ursuchanoob,1
"Posted January 23, 2014.",17300,True,lol_ursuchanoob,1
"Posted January 21, 2013.",206440,True,AMV72,2
"Posted September 27, 2012.",209100,False,AMV72,0
"Posted November 25, 2013.",209000,True,AMV72,1
"Posted November 25, 2013.",218060,True,AMV72,2
"Posted July 19, 2012.",24240,True,AMV72,2
"Posted June 26, 2015.",440,True,76561198069170979,2
Posted February 3.,224540,False,76561198085956238,0
Posted February 3.,242860,False,76561198085956238,0
Posted February 18.,47410,True,76561198085956238,2
Posted February 13.,34330,False,76561198085956238,0
"Posted May 26, 2015.",730,True,76561198132540690,0
"Posted March 5, 2015.",220200,True,76561198132540690,1
"Posted July 4, 2015.",113020,True,711armageddoncarmageddon,1
"Posted July 3, 2015.",105600,True,711armageddoncarmageddon,2
"Posted July 3, 2015.",9480,True,711armageddoncarmageddon,2
Posted June 17.,359870,True,76561198034868596,1
"Posted July 31, 2015.",22230,True,Andraison,0
"Posted December 6, 2013.",203770,True,76561198055790408,2
"Posted December 30, 2013.",550,True,76561198069560699,2
"Posted December 16, 2013.",259080,True,76561198069560699,1
"Posted November 28, 2013.",72850,True,76561198069560699,1
"Posted March 26, 2014.",8870,True,76561198069560699,1
"Posted May 8, 2014.",230410,True,76561198099625419,1
"Posted May 8, 2014.",200260,True,76561198099625419,1
"Posted December 22, 2013.",19900,True,76561198099625419,2
"Posted December 20, 2013.",241540,True,76561198099625419,1
"Posted November 28, 2013.",220,True,76561198099625419,1
"Posted October 29, 2014.",227940,False,76561198084032274,0
"Posted September 29, 2014.",236390,False,76561198084032274,2
"Posted August 16, 2014.",17390,True,Angrovar,2
"Posted November 11, 2015.",359320,True,Angrovar,1
"Posted August 1, 2015.",317360,True,AngryAinsley,1
"Posted August 1, 2015.",253030,True,AngryAinsley,1
"Posted July 24, 2015.",295110,True,AngryAinsley,2
"Posted April 7, 2015.",264710,True,AngryAinsley,2
"Posted May 29, 2014.",274310,True,uradumbtit,1
"Posted August 4, 2014.",4000,True,uradumbtit,2
Posted September 12.,252470,True,76561198037038784,1
"Posted March 27, 2015.",730,True,IKillNoobsFirst,2
"Posted September 12, 2015.",344770,True,76561198037888300,2
"Posted June 29, 2014.",22380,True,1234865654,2
Posted July 18.,440,True,76561198040925596,2
"Posted February 7, 2015.",9900,True,76561198084123358,2
"Posted October 31, 2014.",107410,False,Apachehavoc,1
"Posted February 3, 2014.",221640,True,ApexNZ,2
"Posted May 9, 2014.",202170,True,ApexNZ,2
"Posted February 9, 2014.",49520,True,ApexNZ,1
"Posted August 19, 2014.",245490,True,ApexNZ,2
"Posted February 28, 2015.",313120,True,ApexNZ,1
"Posted June 9, 2014.",113020,False,76561198039441595,1
"Posted January 23, 2015.",319510,False,76561198039441595,2
"Posted June 20, 2014.",20,False,76561198039441595,1
"Posted May 31, 2014.",209080,False,76561198039441595,0
"Posted May 7, 2014.",223470,False,76561198039441595,1
"Posted November 20, 2015.",417860,True,76561198039441595,1
"Posted May 6, 2015.",269250,True,76561198039441595,1
"Posted November 18, 2014.",313740,False,76561198039441595,0
"Posted May 31, 2014.",8190,True,76561198039441595,0
"Posted December 20, 2015.",377160,True,76561198036687918,1
"Posted November 20, 2015.",730,True,benjamin27,1
"Posted July 19, 2014.",244850,True,benjamin27,2
"Posted June 26, 2015.",212500,True,AppoGetsSuperAdmin,1
"Posted August 29, 2015.",570,False,AppoGetsSuperAdmin,0
"Posted August 8, 2015.",104900,True,AppoGetsSuperAdmin,1
Posted January 11.,12160,True,76561198071475367,1
"Posted July 2, 2015.",219990,True,76561198049916759,2
"Posted September 11, 2015.",293260,True,76561198049916759,2
Posted May 13.,219640,True,76561198065064829,2
"Posted December 22, 2015.",214420,False,XABLAUziitu,2
"Posted October 17, 2015.",105600,True,XABLAUziitu,1
"Posted February 15, 2013.",440,True,XABLAUziitu,1
"Posted January 24, 2013.",200210,True,XABLAUziitu,1
"Posted December 7, 2013.",218130,True,76561198012909706,2
"Posted January 10, 2014.",252490,False,dragonchief,1
Posted May 23.,270210,True,76561198040530605,1
Posted March 4.,386070,True,76561198040530605,1
Posted August 3.,8930,True,76561198040530605,2
Posted April 15.,330830,True,76561198040530605,2
"Posted June 27, 2014.",218230,True,76561198040530605,2
"Posted June 9, 2014.",104900,True,76561198040530605,2
"Posted January 1, 2014.",440,True,76561198040530605,2
"Posted December 30, 2011.",240,True,76561198040530605,1
"Posted July 15, 2012.",8980,True,76561197974500703,0
"Posted June 17, 2012.",31270,True,76561197974500703,1
"Posted June 17, 2012.",113200,True,76561197974500703,1
"Posted January 28, 2012.",8190,True,76561197974500703,1
"Posted January 28, 2012.",43000,True,76561197974500703,2
"Posted December 27, 2011.",18700,False,76561197974500703,1
"Posted December 20, 2011.",98800,True,76561197974500703,1
"Posted December 20, 2011.",107100,True,76561197974500703,2
"Posted December 28, 2010.",630,True,76561197974500703,1
"Posted December 28, 2010.",57300,True,76561197974500703,2
"Posted March 20, 2014.",213670,True,76561198047185525,2
"Posted June 27, 2014.",218620,True,76561198047185525,1
"Posted December 16, 2013.",226620,True,76561198047185525,1
Posted February 21.,391540,True,sweep6060,0
"Posted October 6, 2014.",570,True,bilyitu,1
"Posted September 8, 2014.",730,True,bilyitu,1
"Posted April 15, 2014.",105600,True,76561198021244661,2
"Posted September 1, 2015.",209870,True,76561198088538797,2
"Posted May 30, 2014.",265630,True,deployablearchnagel,1
"Posted November 6, 2015.",401920,True,rotflmaoman,1
Posted July 20.,33230,True,armouredmarshmallow,2
Posted March 27.,239200,True,armouredmarshmallow,1
"Posted November 8, 2015.",440,True,armouredmarshmallow,1
"Posted May 24, 2015.",346900,True,armouredmarshmallow,1
Posted March 27.,363970,True,armouredmarshmallow,2
Posted July 20.,65790,True,armouredmarshmallow,2
Posted March 27.,72850,True,armouredmarshmallow,2
Posted March 27.,57300,True,armouredmarshmallow,0
Posted March 27.,230410,True,armouredmarshmallow,2
"Posted May 24, 2015.",630,True,armouredmarshmallow,2
"Posted July 1, 2014.",70,True,76561198020928326,1
"Posted September 27, 2014.",8500,False,Array71,0
"Posted June 24, 2014.",244850,True,Array71,2
"Posted February 1, 2014.",221100,True,76561198039874575,0
"Posted May 28, 2015.",99900,True,arronlim13,2
"Posted April 13, 2015.",250900,True,ARTHERDUNGER10,2
"Posted December 6, 2013.",211820,True,Mackus1011,2
"Posted August 31, 2015.",380600,True,Mackus1011,2
"Posted June 18, 2015.",22380,True,Mackus1011,1
"Posted October 18, 2014.",252490,True,Mackus1011,0
"Posted January 9, 2014.",2450,False,76561198041877981,1
"Posted February 28, 2014.",241540,True,76561198041877981,0
Posted March 31.,220200,True,ARZARNAR,2
Posted June 28.,47780,True,darkmassieh,2
Posted July 20.,377160,True,darkmassieh,0
Posted July 6.,4000,True,darkmassieh,2
"Posted May 9, 2015.",107410,True,darkmassieh,1
"Posted April 21, 2015.",230190,True,darkmassieh,1
Posted May 18.,435881,True,darkmassieh,2
Posted August 29.,490650,True,darkmassieh,2
"Posted August 6, 2015.",391270,True,darkmassieh,1
"Posted July 30, 2015.",301520,True,darkmassieh,2
"Posted January 8, 2015.",227680,False,darkmassieh,2
"Posted December 27, 2015.",246420,True,asianturtlefrenzy,1
"Posted December 27, 2015.",289130,True,asianturtlefrenzy,2
"Posted December 27, 2015.",234630,True,asianturtlefrenzy,2
Posted January 2.,253030,True,asianturtlefrenzy,1
"Posted December 27, 2015.",249050,True,asianturtlefrenzy,2
"Posted December 26, 2015.",418340,True,asianturtlefrenzy,2
"Posted December 22, 2015.",223850,True,asianturtlefrenzy,2
"Posted July 7, 2015.",263020,True,asianturtlefrenzy,0
"Posted June 30, 2015.",287980,True,asianturtlefrenzy,1
"Posted May 16, 2014.",245550,True,asianturtlefrenzy,2
"Posted January 12, 2015.",570,True,blowjobsfurdayzandgayz,1
Posted July 12.,304050,False,blowjobsfurdayzandgayz,1
"Posted November 22, 2015.",417860,True,blowjobsfurdayzandgayz,1
"Posted March 30, 2015.",96100,False,blowjobsfurdayzandgayz,0
"Posted June 2, 2014.",4000,True,76561198082992295,1
"Posted May 28, 2014.",570,True,76561198082992295,2
"Posted May 28, 2014.",440,True,76561198082992295,2
Posted March 10.,230410,True,76561198082992295,2
"Posted June 27, 2015.",80,True,LaLocaDeLosDulces,1
"Posted March 14, 2014.",56400,True,76561198064352761,2
Posted July 4.,257850,True,assassin_warman,1
"Posted June 25, 2015.",72850,True,assassin_warman,1
"Posted July 4, 2015.",105600,True,assassin_warman,1
"Posted August 15, 2015.",219150,True,assassin_warman,2
Posted September 7.,204450,True,assassin_warman,2
Posted February 20.,239140,True,assassin_warman,2
Posted February 29.,322500,False,assassin_warman,2
"Posted August 25, 2015.",218620,True,assassin_warman,2
"Posted March 14, 2015.",440,True,assassin_warman,2
"Posted July 26, 2015.",385770,True,Astrelt,2
"Posted October 10, 2014.",252630,True,Astrelt,2
"Posted December 13, 2014.",212200,True,Astrelt,2
"Posted December 30, 2014.",218680,True,Astrelt,1
"Posted August 17, 2015.",230410,True,Astrelt,2
"Posted April 3, 2015.",4000,True,Astrelt,1
"Posted April 4, 2015.",346900,True,Astrelt,2
"Posted August 23, 2012.",440,True,Astrelt,2
"Posted December 5, 2015.",387860,True,Astrelt,0
"Posted December 5, 2015.",221640,True,Astrelt,0
Posted January 27.,387990,True,76561198091740831,1
Posted July 12.,310560,False,AtomicWoodchuck,0
Posted March 11.,630,True,omgihaveawebpage,2
Posted March 11.,223470,True,omgihaveawebpage,2
Posted March 11.,253430,True,omgihaveawebpage,2
Posted March 11.,620,True,omgihaveawebpage,2
Posted March 11.,4000,True,omgihaveawebpage,2
Posted March 11.,440,True,omgihaveawebpage,2
Posted March 11.,730,True,omgihaveawebpage,2
"Posted June 28, 2014.",218620,True,Swish0009,1
"Posted June 22, 2014.",203160,True,Swish0009,2
"Posted June 28, 2014.",230410,True,Swish0009,1
"Posted June 28, 2014.",219640,True,Swish0009,2
"Posted June 9, 2014.",213850,True,Swish0009,1
"Posted September 15, 2014.",72850,True,Aurora99,1
"Posted November 5, 2014.",730,True,Aurora99,1
"Posted January 1, 2015.",105600,True,Aurora99,2
"Posted September 15, 2014.",550,True,Aurora99,1
"Posted July 22, 2015.",369580,True,Aurora99,2
"Posted February 15, 2015.",282440,False,Aurora99,1
