app_name,item_id,playtime_forever,user_id,recommend,Sentiment_analysis
Garry's Mod,4000,4212.0,Pineapplesarereallytasty,True,2.0
World of Goo,22000,6.0,Pineapplesarereallytasty,True,2.0
Grand Theft Auto V,271590,17406.0,Pineapplesarereallytasty,False,2.0
Goat Simulator,265930,248.0,Pineapplesarereallytasty,True,2.0
Batman™: Arkham Origins,209000,7957.0,Pineapplesarereallytasty,True,2.0
Arena Wars 2,207730,60.0,Pineapplesarereallytasty,True,2.0
Borderlands 2,49520,2123.0,Pineapplesarereallytasty,True,2.0
Blacklight: Retribution,209870,591.0,Pineapplesarereallytasty,True,2.0
Saints Row: The Third,55230,4857.0,Pineapplesarereallytasty,True,2.0
Section 8®: Prejudice™,97100,116.0,Pineapplesarereallytasty,True,0.0
Half-Life,70,3235.0,76561198071955492,True,2.0
The Witcher: Enhanced Edition Director's Cut,20900,4405.0,76561198071955492,True,0.0
Divinity: Original Sin (Classic),230230,9444.0,76561198071955492,True,2.0
Game of Thrones - A Telltale Games Series,330840,2561.0,76561198071955492,True,2.0
Tales from the Borderlands,330830,2719.0,76561198071955492,True,2.0
This War of Mine,282070,3270.0,76561198071955492,True,0.0
Alien: Isolation,214490,2282.0,76561198071955492,True,1.0
The Walking Dead,207610,6711.0,76561198071955492,True,0.0
Vampire: The Masquerade - Bloodlines,2600,4025.0,76561198071955492,True,1.0
Garry's Mod,4000,6228.0,76561198063951820,True,2.0
Batman: Arkham City - Game of the Year Edition,200260,2946.0,76561198063951820,True,2.0
Octodad: Dadliest Catch,224480,694.0,76561198063951820,True,2.0
Blockstorm,263060,2294.0,76561198063951820,True,1.0
Five Nights at Freddy's 4,388090,14.0,76561198063951820,True,0.0
Five Nights at Freddy's 2,332800,90.0,76561198063951820,True,2.0
Democracy 3,245470,99.0,76561198063951820,True,1.0
FTL: Faster Than Light,212680,57.0,76561198063951820,True,2.0
Half-Life 2,220,1912.0,76561198063951820,True,2.0
To the Moon,206440,569.0,Namboku,True,2.0
LYNE,266010,364.0,Namboku,True,2.0
Clicker Heroes,363970,115195.0,Namboku,True,2.0
Summer Sale,485890,28.0,Namboku,True,0.0
[the Sequence],454320,868.0,Namboku,True,2.0
NBA 2K16,370240,35622.0,Namboku,True,0.0
Hexcells Infinite,304410,4943.0,Namboku,True,1.0
Mountain,313340,12569.0,Namboku,True,2.0
PAYDAY 2,218620,3190.0,Namboku,True,0.0
Garry's Mod,4000,9281.0,dontplayinpipesanddrains,True,0.0
Fallout: New Vegas,22380,9157.0,dontplayinpipesanddrains,True,2.0
Dino D-Day,70000,5854.0,dontplayinpipesanddrains,True,0.0
Saturday Morning RPG,263320,18.0,dontplayinpipesanddrains,True,2.0
Westerado: Double Barreled,275200,2038.0,dontplayinpipesanddrains,True,2.0
Arma 2: Operation Arrowhead,33930,40050.0,dontplayinpipesanddrains,True,0.0
Empire: Total War™,10500,5996.0,dontplayinpipesanddrains,True,2.0
Company of Heroes - Legacy Edition,4560,1258.0,dontplayinpipesanddrains,True,1.0
Call of Duty: United Offensive,2640,448.0,dontplayinpipesanddrains,True,2.0
Garry's Mod,4000,78961.0,76561198094665607,True,2.0
SNOW,244930,401.0,76561198094665607,True,2.0
Metro: Last Light Redux,287390,1415.0,76561198094665607,True,2.0
Fallout 4,377160,3962.0,76561198094665607,True,2.0
Mortal Kombat X,307780,1470.0,76561198094665607,True,2.0
The Fifth Day,312210,28.0,76561198094665607,False,1.0
Ace of Spades: Battle Builder,224540,63.0,76561198094665607,True,0.0
Castle Crashers®,204360,1214.0,76561198094665607,True,2.0
Killing Floor,1250,1424.0,76561198094665607,True,2.0
Call of Duty: World at War,10090,5560.0,76561198094665607,True,2.0
Garry's Mod,4000,1688.0,76561198087556976,True,2.0
To the Moon,206440,220.0,76561198087556976,True,2.0
Call of Duty®: Black Ops II,202970,683.0,76561198087556976,True,2.0
Banished,242920,3400.0,76561198087556976,True,0.0
LYNE,266010,709.0,76561198087556976,True,2.0
Fallout 4,377160,3760.0,76561198087556976,True,2.0
Yet Another Zombie Defense,270550,425.0,76561198087556976,True,2.0
Saints Row: The Third,55230,1085.0,76561198087556976,True,2.0
Killing Floor,1250,4981.0,76561198087556976,True,0.0
Fallout 3: Game of the Year Edition,22370,1067.0,76561198029064257,True,2.0
L.A. Noire,110800,1115.0,76561198029064257,True,2.0
Alan Wake,108710,535.0,76561198029064257,True,2.0
Realm of the Mad God,200210,669.0,76561198029064257,True,1.0
BIT.TRIP CORE,205060,26.0,76561198029064257,True,0.0
Deadlight,211400,464.0,76561198029064257,True,2.0
Awesomenauts - the 2D moba,204300,633.0,76561198029064257,True,2.0
Trials 2: Second Edition,16600,782.0,76561198029064257,True,2.0
AudioSurf,12900,217.0,76561198029064257,True,0.0
Counter-Strike: Global Offensive,730,57148.0,HyperionDooM93,True,2.0
BattleBlock Theater®,238460,1134.0,HyperionDooM93,True,2.0
Don't Starve Together,322330,5788.0,HyperionDooM93,True,2.0
Trove,304050,345.0,HyperionDooM93,True,2.0
Amazing World™,293500,61.0,HyperionDooM93,True,2.0
Full Mojo Rampage,225280,53.0,HyperionDooM93,True,2.0
PAYDAY 2,218620,30691.0,HyperionDooM93,True,2.0
Warframe,230410,69539.0,HyperionDooM93,True,2.0
Borderlands 2,49520,5465.0,HyperionDooM93,True,2.0
Recettear: An Item Shop's Tale,70400,1440.0,76561198110520529,True,2.0
Trine 2: Complete Story,35720,702.0,76561198110520529,True,2.0
Counter-Strike: Global Offensive,730,37975.0,76561198110520529,True,2.0
Knights of Pen and Paper +1 Edition,231740,276.0,76561198110520529,True,2.0
Skulls of the Shogun,228960,885.0,76561198110520529,True,2.0
This War of Mine,282070,1598.0,76561198110520529,True,2.0
Sword of the Stars: The Pit,233700,5708.0,76561198110520529,True,2.0
XCOM: Enemy Unknown,200510,1116.0,76561198110520529,True,2.0
Trine Enchanted Edition,35700,844.0,76561198110520529,True,2.0
Broken Sword: Director's Cut,57640,513.0,richbags12,True,2.0
bit Dungeon II,331440,5.0,richbags12,False,0.0
Town of Salem,334230,369.0,richbags12,True,2.0
Hero of the Kingdom II,346560,392.0,richbags12,True,2.0
12 Labours of Hercules,342580,352.0,richbags12,True,0.0
Silver Creek Falls: Chapter 1,392450,45.0,richbags12,True,2.0
Hidden Object Bundle 4 in 1,347610,909.0,richbags12,True,2.0
Rusty Lake Hotel,435120,99.0,richbags12,True,0.0
Depth Hunter 2: Deep Dive,248530,57.0,richbags12,True,2.0
Dragon Age: Origins - Ultimate Edition,47810,4157.0,richbags12,True,2.0
Counter-Strike: Global Offensive,730,65442.0,TheUnderdog2020,True,0.0
Evoland,233470,398.0,TheUnderdog2020,True,2.0
Clicker Heroes,363970,78600.0,TheUnderdog2020,True,2.0
Stardew Valley,413150,19333.0,TheUnderdog2020,True,2.0
Among the Sleep - Enhanced Edition,250620,965.0,TheUnderdog2020,True,2.0
Orcs Must Die! 2,201790,4694.0,TheUnderdog2020,True,2.0
The Walking Dead,207610,747.0,TheUnderdog2020,True,2.0
Terraria,105600,43752.0,TheUnderdog2020,True,2.0
Super Meat Boy,40800,3259.0,TheUnderdog2020,True,2.0
Sid Meier's Civilization® V,8930,4329.0,MladshiyLlama,True,2.0
Red Orchestra 2: Heroes of Stalingrad with Rising Storm,35450,1960.0,MladshiyLlama,True,2.0
War Thunder,236390,68425.0,MladshiyLlama,True,2.0
LoveBeat,354290,2024.0,MladshiyLlama,True,2.0
Heroes & Generals,227940,3350.0,MladshiyLlama,False,0.0
IL-2 Sturmovik: Battle of Stalingrad,307960,751.0,MladshiyLlama,True,0.0
Sparkle 2 Evo,253650,63.0,MladshiyLlama,True,2.0
Sniper Elite V2,63380,5049.0,MladshiyLlama,True,2.0
Age of Empires® III: Complete Collection,105450,1310.0,MladshiyLlama,True,2.0
Left 4 Dead 2,550,5575.0,MladshiyLlama,True,2.0
Garry's Mod,4000,13881.0,seantheextraprawnsheepguy,True,2.0
Zeno Clash,22200,240.0,seantheextraprawnsheepguy,True,2.0
Duke Nukem Forever,57900,1380.0,seantheextraprawnsheepguy,True,2.0
Tropico 4,57690,1841.0,seantheextraprawnsheepguy,True,2.0
The Binding of Isaac,113200,4781.0,seantheextraprawnsheepguy,True,0.0
The Stanley Parable,221910,228.0,seantheextraprawnsheepguy,True,2.0
Cities: Skylines,255710,5872.0,seantheextraprawnsheepguy,True,2.0
The Walking Dead,207610,1143.0,seantheextraprawnsheepguy,True,2.0
Dragon Age: Origins - Ultimate Edition,47810,2326.0,seantheextraprawnsheepguy,True,2.0
Sid Meier's Civilization® V,8930,408.0,danthettt,True,2.0
Counter-Strike: Global Offensive,730,26142.0,danthettt,True,2.0
Ace Combat Assault Horizon - Enhanced Edition,228400,569.0,danthettt,True,2.0
War Thunder,236390,11802.0,danthettt,False,0.0
Assassin’s Creed® IV Black Flag™,242050,5165.0,danthettt,True,2.0
DayZ,221100,29145.0,danthettt,True,2.0
PAYDAY 2,218620,5865.0,danthettt,True,2.0
PlanetSide 2,218230,4560.0,danthettt,True,2.0
Chivalry: Medieval Warfare,219640,4402.0,danthettt,True,0.0
Left 4 Dead 2,550,1453.0,danthettt,True,2.0
Mafia II,50130,3154.0,L4MZBOO_DoniDass1112,True,1.0
Teddy Floppy Ear - The Race,371420,27.0,L4MZBOO_DoniDass1112,True,1.0
Grand Theft Auto V,271590,6217.0,L4MZBOO_DoniDass1112,True,1.0
Yet Another Zombie Defense,270550,179.0,L4MZBOO_DoniDass1112,True,1.0
The Walking Dead: Season 2,261030,673.0,L4MZBOO_DoniDass1112,True,1.0
Call of Juarez® Gunslinger,204450,352.0,L4MZBOO_DoniDass1112,True,1.0
BioShock Infinite,8870,868.0,L4MZBOO_DoniDass1112,True,1.0
Sniper Elite V2,63380,515.0,L4MZBOO_DoniDass1112,True,1.0
The Darkness II,67370,498.0,L4MZBOO_DoniDass1112,True,1.0
Red Orchestra 2: Heroes of Stalingrad with Rising Storm,35450,4698.0,76561198043130826,True,0.0
Call of Duty®: Black Ops II,202970,1529.0,76561198043130826,False,2.0
LUFTRAUSERS,233150,400.0,76561198043130826,True,2.0
Call of Duty®: Black Ops III,311210,8623.0,76561198043130826,True,0.0
Heroes & Generals,227940,2618.0,76561198043130826,True,0.0
Verdun,242860,548.0,76561198043130826,True,2.0
DayZ,221100,11124.0,76561198043130826,True,2.0
Hearts of Iron III,25890,396.0,76561198043130826,True,2.0
Tom Clancy's Ghost Recon®,15300,885.0,76561198043130826,True,2.0
Call of Duty®: Black Ops II,202970,350.0,mixadance,True,1.0
DmC: Devil May Cry,220440,718.0,mixadance,True,2.0
Grand Theft Auto V,271590,14683.0,mixadance,True,1.0
Transformice,335240,15305.0,mixadance,True,1.0
Champions of Regnum,222520,13.0,mixadance,True,1.0
Tomb Raider,203160,2478.0,mixadance,True,2.0
RaceRoom Racing Experience,211500,11.0,mixadance,True,1.0
Counter-Strike,10,61951.0,mixadance,True,2.0
S.T.A.L.K.E.R.: Clear Sky,20510,1356.0,QuenchingAlarm1,True,2.0
Counter-Strike: Global Offensive,730,34064.0,QuenchingAlarm1,True,0.0
Metro 2033 Redux,286690,464.0,QuenchingAlarm1,True,2.0
The Juicer,400790,85.0,QuenchingAlarm1,True,0.0
WARMODE,391460,21.0,QuenchingAlarm1,False,0.0
DayZ,221100,7991.0,QuenchingAlarm1,True,1.0
Arma 3,107410,3088.0,QuenchingAlarm1,True,1.0
PAYDAY 2,218620,14435.0,QuenchingAlarm1,True,2.0
S.T.A.L.K.E.R.: Shadow of Chernobyl,4500,1357.0,QuenchingAlarm1,True,1.0
Counter-Strike: Global Offensive,730,15260.0,76561198042666584,True,2.0
Just Cause™ 3,225540,3098.0,76561198042666584,True,1.0
Unturned,304930,8449.0,76561198042666584,True,2.0
Grand Theft Auto V,271590,30486.0,76561198042666584,True,2.0
Saints Row IV,206420,1911.0,76561198042666584,True,1.0
PAYDAY 2,218620,46540.0,76561198042666584,True,2.0
Far Cry 3,220240,878.0,76561198042666584,True,0.0
Left 4 Dead 2,550,15415.0,76561198042666584,True,0.0
Garry's Mod,4000,3231.0,76561198100282394,True,1.0
Mortal Kombat Komplete Edition,237110,744.0,76561198100282394,True,2.0
Unturned,304930,858.0,76561198100282394,True,1.0
Stardew Valley,413150,6259.0,76561198100282394,True,1.0
Saints Row IV,206420,2292.0,76561198100282394,True,1.0
PAYDAY 2,218620,6039.0,76561198100282394,True,1.0
Terraria,105600,11766.0,76561198100282394,True,1.0
Just Cause 2,8190,324.0,76561198100282394,True,1.0
BioShock™,7670,681.0,Beeplmao,True,0.0
To the Moon,206440,327.0,Beeplmao,True,2.0
Wolfenstein: The New Order,201810,598.0,Beeplmao,True,2.0
Drunken Robot Pornography,209060,733.0,Beeplmao,True,2.0
Rust,252490,7482.0,Beeplmao,True,0.0
BioShock Infinite,8870,481.0,Beeplmao,True,2.0
Magicka,42910,710.0,Beeplmao,True,1.0
Prince of Persia®: The Sands of Time,13600,848.0,Beeplmao,True,2.0
Counter-Strike: Global Offensive,730,57485.0,ryanwh,True,1.0
Guns of Icarus Online,209080,848.0,ryanwh,True,2.0
Super Amazing Wagon Adventure,250500,65.0,ryanwh,True,2.0
Contagion,238430,1057.0,ryanwh,True,2.0
DLC Quest,230050,406.0,ryanwh,True,2.0
Chivalry: Medieval Warfare,219640,1053.0,ryanwh,True,2.0
Sniper Elite V2,63380,677.0,ryanwh,True,2.0
Battlefield: Bad Company™ 2,24960,6888.0,ryanwh,True,2.0
Counter-Strike: Global Offensive,730,98896.0,OG1,True,2.0
Dirty Bomb®,333930,155.0,OG1,True,2.0
Warframe,230410,361.0,OG1,True,2.0
PlanetSide 2,218230,3119.0,OG1,True,2.0
Arma 2: Operation Arrowhead,33930,28999.0,OG1,True,2.0
Counter-Strike: Source,240,26067.0,OG1,True,2.0
Half-Life 2,220,273.0,OG1,True,0.0
Counter-Strike,10,15246.0,OG1,True,2.0
The Binding of Isaac,113200,1752.0,Qualbert,True,0.0
The Binding of Isaac: Rebirth,250900,6911.0,Qualbert,True,0.0
Clicker Heroes,363970,14460.0,Qualbert,True,0.0
Darkest Dungeon®,262060,1098.0,Qualbert,True,0.0
The Vanishing of Ethan Carter,258520,250.0,Qualbert,True,2.0
Shovel Knight: Treasure Trove,250760,500.0,Qualbert,True,2.0
Brothers - A Tale of Two Sons,225080,184.0,Qualbert,True,2.0
Bad Rats: the Rats' Revenge,34900,121.0,Qualbert,True,2.0
Counter-Strike: Global Offensive,730,64245.0,76561198049369458,True,2.0
Among Ripples,341720,5.0,76561198049369458,True,0.0
Fishing Planet,380600,985.0,76561198049369458,True,2.0
Robocraft,301520,2151.0,76561198049369458,True,2.0
American Truck Simulator,270880,4444.0,76561198049369458,True,1.0
Dirty Bomb®,333930,1684.0,76561198049369458,True,2.0
Loadout,208090,1318.0,76561198049369458,True,2.0
DayZ,221100,6416.0,76561198049369458,True,2.0
BioShock™,7670,1237.0,76561198091429493,True,0.0
Back to the Future: The Game,31290,200.0,76561198091429493,True,0.0
Portal 2,620,781.0,76561198091429493,True,0.0
Puzzle Agent 2,94590,267.0,76561198091429493,True,0.0
Metro 2033 Redux,286690,1813.0,76561198091429493,True,0.0
Grim Fandango Remastered,316790,824.0,76561198091429493,True,2.0
Deadlight,211400,777.0,76561198091429493,True,0.0
Castle Crashers®,204360,3819.0,76561198091429493,True,2.0
Counter-Strike: Global Offensive,730,25107.0,76561198036142900,True,1.0
Goat Simulator,265930,200.0,76561198036142900,True,1.0
Call of Duty®: Ghosts,209160,1230.0,76561198036142900,True,2.0
PAYDAY 2,218620,2788.0,76561198036142900,True,2.0
Euro Truck Simulator 2,227300,8270.0,76561198036142900,True,1.0
Borderlands 2,49520,2088.0,76561198036142900,True,2.0
The Witcher 2: Assassins of Kings Enhanced Edition,20920,520.0,76561198036142900,True,2.0
Need For Speed: Hot Pursuit,47870,1198.0,76561198036142900,True,2.0
Garry's Mod,4000,15109.0,2sBs,True,0.0
Portal 2,620,8066.0,2sBs,True,2.0
Counter-Strike: Global Offensive,730,90558.0,2sBs,True,0.0
The Stanley Parable,221910,753.0,2sBs,True,2.0
Tower Unite,394690,1088.0,2sBs,True,2.0
Goat Simulator,265930,193.0,2sBs,True,0.0
DayZ,221100,878.0,2sBs,True,1.0
The Walking Dead,207610,1059.0,2sBs,True,2.0
Garry's Mod,4000,7589.0,deadtrooper6424,True,2.0
Crysis,17300,558.0,deadtrooper6424,True,0.0
Max Gentlemen,257710,145.0,deadtrooper6424,True,0.0
Broforce,274190,519.0,deadtrooper6424,True,2.0
OutDrive,441870,103.0,deadtrooper6424,True,1.0
I am Bread,327890,371.0,deadtrooper6424,True,0.0
BioShock Infinite,8870,1215.0,deadtrooper6424,True,0.0
Just Cause 2,8190,1437.0,deadtrooper6424,True,0.0
Garry's Mod,4000,26523.0,teejamon,True,0.0
POSTAL 2,223470,181.0,teejamon,True,1.0
Middle-earth™: Shadow of Mordor™,241930,446.0,teejamon,True,2.0
Unturned,304930,504.0,teejamon,True,2.0
Emily is Away,417860,69.0,teejamon,True,2.0
Double Action: Boogaloo,317360,146.0,teejamon,True,1.0
PlanetSide 2,218230,1577.0,teejamon,True,0.0
Saints Row: The Third,55230,3094.0,teejamon,True,1.0
Garry's Mod,4000,12911.0,76561198088203016,True,2.0
Serious Sam 2,204340,561.0,76561198088203016,True,2.0
Mitos.is: The Game,389570,2355.0,76561198088203016,True,1.0
Five Nights at Freddy's,319510,539.0,76561198088203016,True,1.0
Rust,252490,27526.0,76561198088203016,True,1.0
Legend of Dungeon,238280,649.0,76561198088203016,True,1.0
PAYDAY 2,218620,2291.0,76561198088203016,True,1.0
Terraria,105600,18311.0,76561198088203016,True,1.0
Garry's Mod,4000,7349.0,lachlantatton,True,1.0
SNOW,244930,448.0,lachlantatton,True,2.0
Banished,242920,1217.0,lachlantatton,True,1.0
Scania Truck Driving Simulator,258760,12.0,lachlantatton,True,1.0
theHunter Classic,253710,496.0,lachlantatton,True,2.0
Professional Farmer 2014,258880,214.0,lachlantatton,True,1.0
Euro Truck Simulator 2,227300,1824.0,lachlantatton,True,1.0
Aerofly FS 1 Flight Simulator,214130,138.0,lachlantatton,True,1.0
Rome: Total War™ - Collection,4760,5786.0,76561198076481365,True,0.0
Sid Meier's Civilization® V,8930,5808.0,76561198076481365,True,2.0
Project Zomboid,108600,5728.0,76561198076481365,True,2.0
Prison Architect,233450,1085.0,76561198076481365,True,0.0
DayZ,221100,4218.0,76561198076481365,True,2.0
PAYDAY 2,218620,24228.0,76561198076481365,True,2.0
Euro Truck Simulator 2,227300,1193.0,76561198076481365,True,1.0
XCOM: Enemy Unknown,200510,379.0,76561198076481365,True,0.0
Counter-Strike: Global Offensive,730,20592.0,BuffinMutton,True,1.0
Grand Theft Auto V,271590,13561.0,BuffinMutton,True,0.0
DayZ,221100,7441.0,BuffinMutton,True,1.0
Arma 3,107410,45298.0,BuffinMutton,True,0.0
Borderlands 2,49520,3285.0,BuffinMutton,True,2.0
Arma 2: Operation Arrowhead,33930,36349.0,BuffinMutton,True,2.0
Left 4 Dead 2,550,10427.0,BuffinMutton,True,2.0
Call of Duty: World at War,10090,768.0,BuffinMutton,True,2.0
The Binding of Isaac,113200,14739.0,PritchardGSD,True,2.0
Delver,249630,98.0,PritchardGSD,True,2.0
Mini Metro,287980,375.0,PritchardGSD,True,2.0
Audiosurf 2,235800,1134.0,PritchardGSD,True,2.0
Lovely Planet,298600,35.0,PritchardGSD,True,0.0
Next Car Game: Wreckfest,228380,529.0,PritchardGSD,True,2.0
Age of Empires II HD,221380,1661.0,PritchardGSD,True,2.0
Napoleon: Total War™,34030,1059.0,PritchardGSD,True,2.0
The Forest,242760,717.0,76561198052831153,True,1.0
Stranded Deep,313120,386.0,76561198052831153,True,2.0
Romero's Aftermath,349700,602.0,76561198052831153,True,2.0
Hover,280180,681.0,76561198052831153,True,2.0
Borderlands: The Pre-Sequel,261640,4962.0,76561198052831153,True,1.0
theHunter Classic,253710,1097.0,76561198052831153,True,2.0
DayZ,221100,4717.0,76561198052831153,True,2.0
PAYDAY 2,218620,3721.0,76561198052831153,True,2.0
Stranded Deep,313120,69.0,Raixin,True,1.0
Heroes & Generals,227940,143.0,Raixin,True,1.0
Unturned,304930,660.0,Raixin,True,2.0
Grand Theft Auto V,271590,9677.0,Raixin,True,2.0
Dead Rising 3 Apocalypse Edition,265550,597.0,Raixin,True,2.0
DayZ,221100,1921.0,Raixin,True,2.0
PAYDAY 2,218620,1227.0,Raixin,True,2.0
Saints Row: The Third,55230,395.0,Raixin,True,2.0
Counter-Strike: Global Offensive,730,14587.0,76561198065337651,True,0.0
POSTAL 2,223470,328.0,76561198065337651,True,1.0
Layers of Fear,391720,335.0,76561198065337651,True,0.0
Life is Strange - Episode 1,319630,934.0,76561198065337651,True,0.0
Watch_Dogs™,243470,1206.0,76561198065337651,True,2.0
Goat Simulator,265930,669.0,76561198065337651,True,2.0
DayZ,221100,756.0,76561198065337651,True,0.0
Star Conflict,212070,37.0,76561198065337651,True,2.0
Command & Conquer: Red Alert 3,17480,2549.0,76561198059865927,True,2.0
Sid Meier's Civilization® V,8930,14097.0,76561198059865927,True,2.0
Endless Sky,404410,12372.0,76561198059865927,True,2.0
ARK: Survival Evolved,346110,8530.0,76561198059865927,True,2.0
Robocraft,301520,6007.0,76561198059865927,True,0.0
South Park™: The Stick of Truth™,213670,623.0,76561198059865927,True,2.0
Sins of a Solar Empire®: Rebellion,204880,5527.0,76561198059865927,True,2.0
Terraria,105600,7166.0,76561198059865927,True,2.0
Counter-Strike: Global Offensive,730,27779.0,76561198055579125,True,2.0
Risk of Rain,248820,1144.0,76561198055579125,True,2.0
SpeedRunners,207140,817.0,76561198055579125,True,2.0
Crypt of the NecroDancer,247080,683.0,76561198055579125,True,0.0
Spelunky,239350,3563.0,76561198055579125,True,2.0
Teleglitch: Die More Edition,234390,14.0,76561198055579125,True,2.0
Super Hexagon,221640,90.0,76561198055579125,True,2.0
Counter-Strike: Source,240,5557.0,76561198055579125,True,1.0
Evoland,233470,190.0,longinus,True,2.0
FINAL FANTASY VII,39140,1381.0,longinus,True,0.0
Retro City Rampage™ DX,204630,758.0,longinus,True,2.0
Batman™: Arkham Origins,209000,1700.0,longinus,True,2.0
The Bureau: XCOM Declassified,65930,1004.0,longinus,False,0.0
Deadlight,211400,357.0,longinus,True,2.0
Dishonored,205100,1059.0,longinus,True,0.0
Deponia,214340,601.0,longinus,True,0.0
The Witcher 2: Assassins of Kings Enhanced Edition,20920,4044.0,longinus,True,0.0
Garry's Mod,4000,9284.0,BrahJimbo,True,2.0
Company of Heroes 2,231430,6892.0,BrahJimbo,True,2.0
DayZ,221100,4434.0,BrahJimbo,True,2.0
Cry of Fear,223710,945.0,BrahJimbo,True,2.0
The Walking Dead,207610,1136.0,BrahJimbo,True,2.0
Day of Defeat: Source,300,495.0,BrahJimbo,True,2.0
